taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory
1718547	Allonemobius tinnulus (Fulton, 1931)	1718547	Allonemobius tinnulus (Fulton, 1931)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Orthoptera	1458	Trigonidiidae	3259633	Allonemobius	1718506	Allonemobius tinnulus	1718547	NE
1943960	Polites themistocles Latreille, 1823	1943960	Polites themistocles Latreille, 1823	25	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Hesperiidae	6953	Polites	1943941	Polites themistocles	1943960	NE
1978751	Campaea perlata Guenée, 1858	1978751	Campaea perlata Guenée, 1858	8	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Geometridae	6950	Campaea	1978749	Campaea perlata	1978751	NE
3090767	Nabalus trifoliolatus Cass.	3090767	Nabalus trifoliolatus Cass.	11	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Nabalus	3123761	Nabalus trifoliolatus	3090767	NE
3192353	Fragilaria rotundissima Hargraves & Guillard, 1974	3192353	Fragilaria rotundissima Hargraves & Guillard, 1974	1	SPECIES	ACCEPTED	Chromista	4	Ochrophyta	98	Bacillariophyceae	7947184	Fragilariales	1101	Fragilariaceae	7149	Fragilaria	3192257	Fragilaria rotundissima	3192353	NE
3199447	Ectocarpus Lyngbye, 1819	3199447	Ectocarpus Lyngbye, 1819	7	GENUS	ACCEPTED	Chromista	4	Ochrophyta	98	Phaeophyceae	7073593	Ectocarpales	1181	Ectocarpaceae	3756	Ectocarpus	3199447			
4301246	Diarsia rubifera Grote	4301246	Diarsia rubifera Grote	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Noctuidae	7015	Diarsia	1798083	Diarsia rubifera	4301246	NE
4990511	Deloyala guttata (Olivier, 1790)	4990511	Deloyala guttata (Olivier, 1790)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Chrysomelidae	7780	Deloyala	4990508	Deloyala guttata	4990511	NE
5051255	Enallagma traviatum Selys, 1876	5051255	Enallagma traviatum Selys, 1876	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Odonata	789	Coenagrionidae	8577	Enallagma	8327918	Enallagma traviatum	5051255	LC
5109566	Cucullia asteroides Guenée, 1852	5109566	Cucullia asteroides Guenée, 1852	4	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Noctuidae	7015	Cucullia	1763285	Cucullia asteroides	5109566	NE
5198816	Pectinaria gouldii (Verrill, 1873)	5198816	Pectinaria gouldii (Verrill, 1873)	1	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Polychaeta	256			Pectinariidae	7096	Pectinaria	10764987	Pectinaria gouldii	5198816	NE
6413536	Juncus effusus subsp. solutus (Fernald & Wiegand) Hämet-Ahti	6413536	Juncus effusus subsp. solutus (Fernald & Wiegand) Hämet-Ahti	2	SUBSPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Juncaceae	5353	Juncus	2701072	Juncus effusus	2701311	
8039925	Microcoleus tenerrimus Gomont	6533825	Trichocoleus tenerrimus (Gomont) Anagn.	1	SPECIES	SYNONYM	Bacteria	3	Cyanobacteria	68	Cyanobacteriia	10774316	Cyanobacteriales	10793096	Schizotrichaceae	2891	Trichocoleus	4903497	Trichocoleus tenerrimus	6533825	NE
8044586	Sipho caelatus (Verrill & S.Smith, 1880)	2304753	Retimohnia caelata (Verrill, 1880)	1	SPECIES	SYNONYM	Animalia	1	Mollusca	52	Gastropoda	225	Neogastropoda	982	Retimohniidae	11127815	Retimohnia	2304745	Retimohnia caelata	2304753	NE
10211179	Dryobates villosus (Linnaeus, 1766)	9192501	Leuconotopicus villosus (Linnaeus, 1766)	664	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Piciformes	724	Picidae	9333	Leuconotopicus	4845041	Leuconotopicus villosus	9192501	NE
11157057	Cinnamomum heerii Berry, 1914	11157057	Cinnamomum heerii Berry, 1914	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Laurales	407	Lauraceae	6688	Cinnamomum	3033980	Cinnamomum heerii	11157057	NE
643	Isopoda	643	Isopoda	1	ORDER	ACCEPTED	Animalia	1	Arthropoda	54	Malacostraca	229	Isopoda	643							
4352	Sphecidae	4352	Sphecidae	1	FAMILY	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Sphecidae	4352					NE
1217450	Aphrastus taeniatus (Say, 1831)	1217450	Aphrastus taeniatus (Say, 1831)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Curculionidae	4239	Aphrastus	1217448	Aphrastus taeniatus	1217450	NE
1309617	Amphibolips Reinhard, 1865	1309617	Amphibolips Reinhard, 1865	2	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Cynipidae	4339	Amphibolips	1309617			
1565961	Brachylinga morata (Coquillett, 1893)	1565961	Brachylinga morata (Coquillett, 1893)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Therevidae	3517	Brachylinga	1565958	Brachylinga morata	1565961	NE
1761498	Achatodes zeae Harris, 1841	1761498	Achatodes zeae Harris, 1841	5	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Noctuidae	7015	Achatodes	1761495	Achatodes zeae	1761498	NE
1773315	Euxoa bostoniensis Grote, 1874	1773315	Euxoa bostoniensis Grote, 1874	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Noctuidae	7015	Euxoa	1772926	Euxoa bostoniensis	1773315	NE
1870721	Pococera robustella Zeller, 1848	1870721	Pococera robustella Zeller, 1848	5	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Pyralidae	5336	Pococera	1870714	Pococera robustella	1870721	NE
1991283	Metarranthis apiciaria Packard, 1876	1991283	Metarranthis apiciaria Packard, 1876	4	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Geometridae	6950	Metarranthis	1991279	Metarranthis apiciaria	1991283	NE
2303887	Pyrgocythara plicosa (C.B.Adams, 1850)	2303887	Pyrgocythara plicosa (C.B.Adams, 1850)	1	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Gastropoda	225	Neogastropoda	982	Mangeliidae	5857036	Pyrgocythara	2303880	Pyrgocythara plicosa	2303887	NE
2651330	Phegopteris connectilis (Michx.) Watt	2651330	Phegopteris connectilis (Michx.) Watt	4	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Polypodiales	392	Thelypteridaceae	6618	Phegopteris	7953297	Phegopteris connectilis	2651330	NE
2702808	Echinochloa crus-galli (L.) P.Beauv.	2702808	Echinochloa crus-galli (L.) P.Beauv.	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Echinochloa	2702794	Echinochloa crus-galli	2702808	LC
2724855	Carex pensylvanica Lam.	2724855	Carex pensylvanica Lam.	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Cyperaceae	7708	Carex	2721893	Carex pensylvanica	2724855	NE
2798100	Platanthera lacera (Michx.) G.Don	2798100	Platanthera lacera (Michx.) G.Don	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Asparagales	1169	Orchidaceae	7689	Platanthera	2797839	Platanthera lacera	2798100	NE
3197245	Sargassum fluitans (Børgesen) Børgesen	3197245	Sargassum fluitans (Børgesen) Børgesen	4	SPECIES	ACCEPTED	Chromista	4	Ochrophyta	98	Phaeophyceae	7073593	Fucales	1182	Sargassaceae	7733	Sargassum	3196548	Sargassum fluitans	3197245	NE
3354545	Tylopilus variobrunneus Roody, A.R.Bessette & Bessette	3354545	Tylopilus variobrunneus Roody, A.R.Bessette & Bessette	1	SPECIES	ACCEPTED	Fungi	5	Basidiomycota	34	Agaricomycetes	186	Boletales	1063	Boletaceae	8789	Tylopilus	2519844	Tylopilus variobrunneus	3354545	NE
3434928	Porpidia tahawasiana Gowan	3434928	Porpidia tahawasiana Gowan	1	SPECIES	ACCEPTED	Fungi	5	Ascomycota	95	Lecanoromycetes	180	Lecideales	10848190	Lecideaceae	8296	Porpidia	2603408	Porpidia tahawasiana	3434928	NE
4278760	Orthodicranum flagellare (Hedw.) Loeske	2675430	Dicranum flagellare Hedwig, 1801	1	SPECIES	SYNONYM	Plantae	6	Bryophyta	35	Bryopsida	327	Dicranales	1335	Dicranaceae	4635	Dicranum	2672916	Dicranum flagellare	2675430	NE
5109855	Spodoptera frugiperda Smith & Abbot, 1797	5109855	Spodoptera frugiperda Smith & Abbot, 1797	7	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Noctuidae	7015	Spodoptera	1765207	Spodoptera frugiperda	5109855	NE
5209181	Acanthurus bahianus Castelnau, 1855	5209181	Acanthurus bahianus Castelnau, 1855	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Actinopterygii	204	Perciformes	587	Acanthuridae	4233	Acanthurus	2379647	Acanthurus bahianus	5209181	LC
5275075	Woodsia ilvensis (L.) R.Br.	5275075	Woodsia ilvensis (L.) R.Br.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Polypodiales	392	Woodsiaceae	3229365	Woodsia	2651007	Woodsia ilvensis	5275075	NE
5275347	Thelypteris simulata (Davenp.) Nieuwl.	9970254	Coryphopteris simulata (Davenp.) S.E.Fawc.	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Polypodiales	392	Thelypteridaceae	6618	Coryphopteris	7321093	Coryphopteris simulata	9970254	NE
5341394	Perilla frutescens (L.) Britton	5341394	Perilla frutescens (L.) Britton	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Lamiaceae	2497	Perilla	2926832	Perilla frutescens	5341394	LC
5714788	Satyrium liparops (Le Conte, 1833)	5714788	Satyrium liparops (Le Conte, 1833)	5	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Lycaenidae	5473	Satyrium	1927718	Satyrium liparops	5714788	NE
7319895	Osmundastrum cinnamomeum (L.) C.Presl	7319895	Osmundastrum cinnamomeum (L.) C.Presl	21	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Osmundales	7229403	Osmundaceae	2370	Osmundastrum	7319889	Osmundastrum cinnamomeum	7319895	LC
8028256	Lasius latipes	8028256	Lasius latipes	17	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Lasius	1325751	Lasius latipes	8028256	NE
8971548	Distoma nigroflavum Rudolphi, 1819	2504733	Accacladocoelium nigroflavum (Rudolphi, 1819) Robinson, 1934	1	SPECIES	SYNONYM	Animalia	1	Platyhelminthes	108	Trematoda	345	Plagiorchiida	434	Accacoeliidae	2542	Accacladocoelium	2504729	Accacladocoelium nigroflavum	2504733	NE
1357447	Andrena neonana Viereck, 1917	1357447	Andrena neonana Viereck, 1917	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Andrenidae	7901	Andrena	1345710	Andrena neonana	1357447	NE
1540711	Eupeodes americanus (Wiedemann, 1830)	1540711	Eupeodes americanus (Wiedemann, 1830)	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Syrphidae	6920	Eupeodes	1540675	Eupeodes americanus	1540711	NE
1820724	Dasychira cinnamomea Grote & Robinson, 1866	1820724	Dasychira cinnamomea Grote & Robinson, 1866	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Lymantriidae	5472	Dasychira	1820708	Dasychira cinnamomea	1820724	NE
1990335	Lobocleta ossularia Hübner & Geyer, 1837	1990335	Lobocleta ossularia Hübner & Geyer, 1837	13	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Geometridae	6950	Lobocleta	1990257	Lobocleta ossularia	1990335	NE
2374344	Sarda Cuvier, 1829	2374344	Sarda Cuvier, 1829	1	GENUS	ACCEPTED	Animalia	1	Chordata	44	Actinopterygii	204	Perciformes	587	Scombridae	8596	Sarda	2374344			NE
2415893	Microgadus tomcod (Walbaum, 1792)	2415893	Microgadus tomcod (Walbaum, 1792)	3	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Actinopterygii	204	Gadiformes	549	Gadidae	3701	Microgadus	2415887	Microgadus tomcod	2415893	LC
2481192	Larus atricilla Linnaeus, 1758	6065844	Leucophaeus atricilla (Linnaeus, 1758)	5	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Laridae	9316	Leucophaeus	4352369	Leucophaeus atricilla	6065844	LC
2498265	Aythya marila (Linnaeus, 1761)	2498265	Aythya marila (Linnaeus, 1761)	285	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Aythya	2498254	Aythya marila	2498265	LC
2681889	Isopterygium tenerum Mitten, 1869	2681889	Isopterygium tenerum Mitten, 1869	1	SPECIES	ACCEPTED	Plantae	6	Bryophyta	35	Bryopsida	327	Hypnales	617	Hypnaceae	8751	Isopterygium	2673212	Isopterygium tenerum	2681889	NE
4283469	Urticina consors Verrill, 1882	4339212	Paracalliactis consors (Verrill, 1882)	1	SPECIES	SYNONYM	Animalia	1	Cnidaria	43	Anthozoa	206	Actiniaria	705	Hormathiidae	5134	Paracalliactis	2257410	Paracalliactis consors	4339212	NE
4988553	Harpalus erythropus Dejean, 1829	4988553	Harpalus erythropus Dejean, 1829	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Carabidae	3792	Harpalus	1035821	Harpalus erythropus	4988553	NE
5112131	Eudryas grata Fabricius, 1793	5112131	Eudryas grata Fabricius, 1793	5	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Noctuidae	7015	Eudryas	7704040	Eudryas grata	5112131	NE
5142298	Hesperia metea Scudder, 1863	5142298	Hesperia metea Scudder, 1863	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Hesperiidae	6953	Hesperia	5142228	Hesperia metea	5142298	NE
5144386	Phigalia titea Cramer, 1780	5144386	Phigalia titea Cramer, 1780	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Geometridae	6950	Phigalia	3257150	Phigalia titea	5144386	NE
5146677	Idaea dimidiata (Hufnagel, 1767)	5146677	Idaea dimidiata (Hufnagel, 1767)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Geometridae	6950	Idaea	1973909	Idaea dimidiata	5146677	NE
5403041	Eupatorium pilosum Walter	5403041	Eupatorium pilosum Walter	4	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Eupatorium	3142374	Eupatorium pilosum	5403041	NE
5415020	Linaria vulgaris Mill.	5415020	Linaria vulgaris Mill.	8	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Plantaginaceae	2420	Linaria	3172168	Linaria vulgaris	5415020	NE
6178423	Aythya marila nearctica Stejneger, 1885	6178423	Aythya marila nearctica Stejneger, 1885	3	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Aythya	2498254	Aythya marila	2498265	
6180014	Tympanuchus cupido cupido	6180014	Tympanuchus cupido cupido	128	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Galliformes	723	Phasianidae	9331	Tympanuchus	2473509	Tympanuchus cupido	2473510	
9415279	Mnium Hedw.	9415279	Mnium Hedw.	1	GENUS	ACCEPTED	Plantae	6	Bryophyta	35	Bryopsida	327	Bryales	1333	Mniaceae	8742	Mnium	9415279			
10725015	Viridothelium virens (Tuck. ex Michener) Lücking, M.P.Nelsen & Aptroot	10725015	Viridothelium virens (Tuck. ex Michener) Lücking, M.P.Nelsen & Aptroot	1	SPECIES	ACCEPTED	Fungi	5	Ascomycota	95	Dothideomycetes	183	Trypetheliales	7186734	Trypetheliaceae	4845	Viridothelium	10807946	Viridothelium virens	10725015	NE
1343286	Nomada parva Robertson, 1900	1343286	Nomada parva Robertson, 1900	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Apidae	4334	Nomada	1343230	Nomada parva	1343286	NE
1824442	Hyparpax aurora Abbot & Smith, 1797	1824442	Hyparpax aurora Abbot & Smith, 1797	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Notodontidae	7016	Hyparpax	1824440	Hyparpax aurora	1824442	NE
2201234	Hemiarthrus abdominalis (Krøyer, 1840)	2201234	Hemiarthrus abdominalis (Krøyer, 1840)	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Malacostraca	229	Isopoda	643	Bopyridae	8697	Hemiarthrus	2201233	Hemiarthrus abdominalis	2201234	NE
2225419	Palaemonetes Heller, 1869	2222380	Palaemon Weber, 1795	5	GENUS	SYNONYM	Animalia	1	Arthropoda	54	Malacostraca	229	Decapoda	637	Palaemonidae	8654	Palaemon	2222380			NE
2389990	Ammodytes dubius Reinhardt, 1837	2389990	Ammodytes dubius Reinhardt, 1837	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Actinopterygii	204	Perciformes	587	Ammodytidae	8487	Ammodytes	2389989	Ammodytes dubius	2389990	NE
2883059	Rhododendron viscosum (L.) Torr.	2883059	Rhododendron viscosum (L.) Torr.	15	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ericales	1353	Ericaceae	2505	Rhododendron	2883026	Rhododendron viscosum	2883059	NE
3171888	Lindernia dubia (L.) Pennell	3171888	Lindernia dubia (L.) Pennell	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Linderniaceae	4160847	Lindernia	3171875	Lindernia dubia	3171888	LC
4302226	Biston betularia cognataria Guenée, 1858	4302226	Biston betularia cognataria Guenée, 1858	1	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Geometridae	6950	Biston	1975885	Biston betularia	1975897	
5118949	Schizura badia Packard, 1864	5118949	Schizura badia Packard, 1864	5	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Notodontidae	7016	Schizura	1825551	Schizura badia	5118949	NE
5148719	Pero morrisonaria H.Edwards, 1881	5148719	Pero morrisonaria H.Edwards, 1881	70	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Geometridae	6950	Pero	1984231	Pero morrisonaria	5148719	NE
5229393	Lobipes lobatus (Linnaeus, 1758)	5739290	Phalaropus lobatus (Linnaeus, 1758)	1	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Scolopacidae	5282	Phalaropus	9549339	Phalaropus lobatus	5739290	NE
8165141	Chylocladia rosea (Harvey) J.E.Gray	2663523	Lomentaria orcadensis (Harvey) F.S.Collins ex W.R.Taylor	2	SPECIES	SYNONYM	Plantae	6	Rhodophyta	106	Florideophyceae	342	Rhodymeniales	676	Lomentariaceae	4950	Lomentaria	2663521	Lomentaria orcadensis	2663523	NE
9577769	Anas platyrhynchos f. domesticus	9577769	Anas platyrhynchos f. domesticus	1	FORM	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Anas	2498056	Anas platyrhynchos	9761484	
1798288	Marimatha nigrofimbria Guenée, 1852	1798288	Marimatha nigrofimbria Guenée, 1852	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Noctuidae	7015	Marimatha	1798277	Marimatha nigrofimbria	1798288	NE
2481240	Thalasseus sandvicensis (Latham, 1787)	2481240	Thalasseus sandvicensis (Latham, 1787)	13	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Laridae	9316	Thalasseus	9109074	Thalasseus sandvicensis	2481240	LC
2498305	Oxyura jamaicensis (Gmelin, 1789)	2498305	Oxyura jamaicensis (Gmelin, 1789)	78	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Oxyura	2498299	Oxyura jamaicensis	2498305	LC
3083698	Atriplex arenaria Nutt.	3757198	Atriplex mucronata Raf.	2	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Amaranthaceae	3064	Atriplex	10651755	Atriplex mucronata	3757198	NE
4153745	Paspalum setaceum var. muhlenbergii (Nash) D.J.Banks	6432836	Paspalum setaceum var. setaceum	5	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Paspalum	2705540	Paspalum setaceum	2705541	
5361771	Myriophyllum humile (Raf.) Morong	5361771	Myriophyllum humile (Raf.) Morong	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Saxifragales	7219248	Haloragaceae	6694	Myriophyllum	2984253	Myriophyllum humile	5361771	LC
6177943	Numenius phaeopus hudsonicus Latham, 1790	6177943	Numenius phaeopus hudsonicus Latham, 1790	2	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Scolopacidae	5282	Numenius	2481781	Numenius phaeopus	2481784	
8114276	Lespedeza cuneata (Dum.Cours.) G.Don	8114276	Lespedeza cuneata (Dum.Cours.) G.Don	6	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Lespedeza	2955600	Lespedeza cuneata	8114276	LC
9403481	Digrammia continuata (Walker, 1862)	9403481	Digrammia continuata (Walker, 1862)	7	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Geometridae	6950	Digrammia	4407697	Digrammia continuata	9403481	NE
9546707	Morrisonia confusa (Hübner, 1831)	1797592	Achatia confusa Hübner, 1827	1	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Noctuidae	7015	Achatia	1797586	Achatia confusa	1797592	NE
1340481	Bombus affinis Cresson, 1864	1340481	Bombus affinis Cresson, 1864	4	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Apidae	4334	Bombus	1340278	Bombus affinis	1340481	CR
1712074	Encoptolophus sordidus (Burmeister, 1838)	1712074	Encoptolophus sordidus (Burmeister, 1838)	4	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Orthoptera	1458	Acrididae	9394	Encoptolophus	1712062	Encoptolophus sordidus	1712074	NE
2645431	Enteromorpha Link, 1820	9408069	Ulva Linnaeus, 1753	4	GENUS	SYNONYM	Plantae	6	Chlorophyta	36	Ulvophyceae	195	Ulvales	641	Ulvaceae	9013	Ulva	9408069			
5111139	Leucania ursula Forbes, 1936	5111139	Leucania ursula Forbes, 1936	9	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Noctuidae	7015	Leucania	1778695	Leucania ursula	5111139	NE
7397090	Pyrola americana G.Don	7397090	Pyrola americana G.Don	7	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ericales	1353	Ericaceae	2505	Pyrola	2888249	Pyrola americana	7397090	NE
1316102	Aphaenogaster picea (Wheeler, 1908)	1316102	Aphaenogaster picea (Wheeler, 1908)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Aphaenogaster	1315863	Aphaenogaster picea	1316102	NE
1534183	Toxomerus marginatus (Say, 1823)	1534183	Toxomerus marginatus (Say, 1823)	9	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Syrphidae	6920	Toxomerus	1534009	Toxomerus marginatus	1534183	NE
1538767	Spilomyia longicornis Loew, 1872	1538767	Spilomyia longicornis Loew, 1872	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Syrphidae	6920	Spilomyia	1538723	Spilomyia longicornis	1538767	NE
1820722	Dasychira vagans Barnes & McDunnough, 1913	1820722	Dasychira vagans Barnes & McDunnough, 1913	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Lymantriidae	5472	Dasychira	1820708	Dasychira vagans	1820722	NE
1888823	Pediasia trisecta Walker, 1856	1888823	Pediasia trisecta Walker, 1856	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Crambidae	8841	Pediasia	1888698	Pediasia trisecta	1888823	NE
2188211	Ornithonyssus bacoti (A.S.Hirst, 1913)	2188211	Ornithonyssus bacoti (A.S.Hirst, 1913)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Opilioacarida	1158	Opilioacaridae	7400	Ornithonyssus	7659879	Ornithonyssus bacoti	2188211	NE
2301083	Littorina rudis (Maton, 1797)	8116657	Littorina saxatilis (Olivi, 1792)	1	SPECIES	SYNONYM	Animalia	1	Mollusca	52	Gastropoda	225	Littorinimorpha	7390893	Littorinidae	2668	Littorina	2301050	Littorina saxatilis	8116657	NE
2427172	Lithobates clamitans (Latreille, 1801)	2427172	Lithobates clamitans (Latreille, 1801)	4	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Amphibia	131	Anura	952	Ranidae	6746	Lithobates	2427046	Lithobates clamitans	2427172	LC
2427174	Rana clamitans Latreille, 1801	2427172	Lithobates clamitans (Latreille, 1801)	10	SPECIES	SYNONYM	Animalia	1	Chordata	44	Amphibia	131	Anura	952	Ranidae	6746	Lithobates	2427046	Lithobates clamitans	2427172	LC
2480461	Elanoides forficatus (Linnaeus, 1758)	2480461	Elanoides forficatus (Linnaeus, 1758)	9	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Accipitriformes	7191147	Accipitridae	2877	Elanoides	2480460	Elanoides forficatus	2480461	LC
2646293	Ulothrix flacca (Dillwyn) Thur.	2646293	Ulothrix flacca (Dillwyn) Thur.	1	SPECIES	ACCEPTED	Plantae	6	Chlorophyta	36	Ulvophyceae	195	Ulotrichales	1356	Ulotrichaceae	4857	Ulothrix	8188194	Ulothrix flacca	2646293	NE
